PCN,ISSUED,LOCATION,Unnamed: 3,FINE,Total Paid,Balance
5026,11,22,60,11,30,0
5026,11,22,60,41,30,0
5027,11,22,60,11,30,0
5027,11,22,60,74,30,0
5027,11,22,60,83,30,0
5041,11,15,60,44,30,0
5042,11,15,60,11,30,0
5043,11,15,60,53,30,0
5043,11,15,60,62,30,0
5044,11,15,60,11,30,0
5045,11,15,60,11,30,0
5046,11,15,60,44,30,0
5056,11,18,60,11,30,0
5056,11,18,60,74,30,0
5057,11,18,60,62,30,0
5058,11,18,60,41,30,0
5059,11,18,60,11,30,0
5059,11,18,60,59,30,0
5060,11,18,60,71,30,0
5063,11,3,60,38,30,0
5077,11,16,60,11,0,98
5078,11,16,60,11,0,98
5079,11,16,60,11,30,0
5080,11,16,60,11,0,0
5083,11,16,60,11,30,0
5083,11,16,60,41,30,0
5084,11,16,60,11,30,0
5084,11,16,60,44,30,0
5085,11,16,60,38,30,0
5086,11,16,60,47,0,0
5092,11,6,60,41,30,0
5094,11,21,60,62,30,0
5121,11,20,60,11,30,0
5121,11,20,60,41,30,0
5123,11,20,60,11,0,0
5124,11,20,60,11,30,0
5125,11,20,60,11,0,0
5126,11,20,60,41,30,0
5127,11,20,60,11,0,60
5130,11,20,60,77,30,0
5131,11,20,60,71,30,0
5152,11,17,60,11,30,0
5155,11,17,60,11,30,0
5155,11,17,60,47,30,0
5156,11,17,60,11,0,0
5181,11,13,60,11,30,0
5182,11,13,60,11,90,0
5183,11,13,60,11,30,0
5183,11,13,60,65,30,0
5185,11,13,60,11,30,0
5186,11,13,60,11,30,0
5186,11,13,60,89,30,0
5188,11,13,60,11,0,98
5191,11,13,60,11,0,90
5192,11,13,60,11,30,0
5192,11,13,60,65,30,0
5193,11,13,60,11,30,0
5194,11,13,60,41,30,0
5195,11,13,60,62,30,0
5197,11,13,60,11,30,0
5197,11,13,60,53,30,0
5198,11,13,60,11,30,0
5198,11,13,60,59,30,0
5199,11,13,60,11,30,0
5200,11,13,60,11,30,0
5212,11,2,60,11,30,0
5212,11,2,60,65,30,0
4987,14,4,60,74,0,0
5012,14,12,60,14,30,0
5012,14,12,60,44,30,0
5012,14,12,60,47,30,0
5013,14,12,60,14,30,0
5013,14,12,60,47,30,0
5015,14,12,60,89,30,0
5028,14,22,60,14,30,0
5028,14,22,60,44,30,0
5065,14,3,60,14,0,60
5134,14,20,60,14,30,0
5134,14,20,60,53,30,0
5134,14,20,60,62,30,0
5135,14,20,60,14,30,0
5135,14,20,60,35,30,0
5136,14,20,60,14,30,0
5136,14,20,60,44,30,0
5136,14,20,60,47,30,0
5137,14,20,60,68,0,0
5138,14,20,60,14,30,0
5138,14,20,60,62,30,0
5139,14,20,60,50,30,0
5140,14,20,60,14,30,0
5140,14,20,60,47,30,0
5141,14,20,60,14,30,0
5141,14,20,60,38,30,0
5142,14,20,60,14,30,0
5145,14,19,60,41,30,0
5146,14,19,60,14,0,98
5158,14,17,60,14,30,0
5158,14,17,60,44,30,0
5159,14,17,60,14,30,0
5159,14,17,60,47,30,0
5160,14,17,60,14,0,60
5161,14,17,60,14,98,0
5201,14,13,60,14,30,0
5202,14,13,60,53,30,0
5203,14,13,60,14,30,0
5203,14,13,60,44,30,0
5205,14,13,60,14,30,0
5205,14,13,60,53,30,0
5206,14,13,60,14,0,90
5208,14,13,60,14,30,0
5208,14,13,60,86,30,0
5214,14,11,60,14,30,0
5237,14,12,60,14,30,0
5237,14,12,60,44,30,0
5314,14,20,60,14,0,0
5315,14,20,60,50,30,0
5316,14,20,60,14,30,0
5316,14,20,60,41,30,0
5317,14,20,60,35,30,0
5318,14,20,60,14,30,0
5318,14,20,60,38,30,0
5319,14,20,60,14,30,0
5319,14,20,60,62,30,0
5319,14,20,60,65,30,0
5360,14,19,60,14,30,0
5361,14,19,60,14,30,0
5368,14,17,60,50,30,0
5369,14,17,60,14,30,0
5369,14,17,60,53,30,0
5369,14,17,60,62,30,0
5375,14,13,60,14,0,98
4987,14,4,60,14,0,0
5014,14,12,60,14,30,0
5014,14,12,60,80,30,0
5015,14,12,60,14,30,0
5016,14,12,60,14,0,60
5017,14,12,60,14,30,0
5018,14,12,60,14,0,98
5028,14,22,60,41,30,0
5137,14,20,60,14,0,0
5138,14,20,60,65,30,0
5139,14,20,60,14,30,0
5139,14,20,60,47,30,0
5142,14,20,60,41,30,0
5145,14,19,60,14,30,0
5145,14,19,60,38,30,0
5202,14,13,60,14,30,0
5203,14,13,60,41,30,0
5204,14,13,60,14,30,0
5207,14,13,60,14,0,98
5208,14,13,60,83,30,0
5213,14,2,60,14,0,60
5214,14,11,60,35,30,0
5237,14,12,60,41,30,0
5238,14,12,60,14,30,0
5238,14,12,60,44,30,0
5239,14,12,60,14,0,98
5261,14,22,60,14,0,98
5313,14,20,60,14,0,60
5314,14,20,60,50,0,0
5315,14,20,60,14,30,0
5316,14,20,60,44,30,0
5317,14,20,60,14,30,0
5360,14,19,60,50,30,0
5361,14,19,60,50,30,0
5367,14,17,60,14,0,98
5368,14,17,60,14,30,0
5370,14,17,60,14,30,0
5370,14,17,60,62,30,0
5216,17,11,60,17,30,0
5216,17,11,60,41,30,0
5217,17,11,60,17,30,0
5217,17,11,60,38,30,0
5218,17,11,60,17,30,0
5218,17,11,60,47,30,0
5224,17,5,60,53,30,0
5225,17,5,60,44,30,0
5227,17,4,60,17,30,0
5262,17,22,60,17,30,0
5296,17,3,60,17,30,0
5296,17,3,60,50,30,0
5298,17,3,60,35,30,0
5299,17,3,60,17,30,0
5309,17,6,60,17,0,98
5311,17,21,60,17,30,0
5311,17,21,60,74,30,0
5311,17,21,60,83,30,0
5312,17,21,60,17,0,98
5320,17,20,60,17,30,0
5321,17,20,60,17,30,0
5322,17,20,60,44,0,0
5323,17,20,60,50,30,0
5326,17,20,60,17,30,0
5326,17,20,60,35,30,0
5327,17,20,60,62,30,0
5328,17,20,60,17,30,0
5328,17,20,60,71,30,0
5329,17,20,60,17,30,0
5331,17,20,60,47,30,0
5332,17,20,60,17,30,0
5332,17,20,60,41,30,0
5333,17,20,60,17,0,0
5362,17,19,60,17,0,60
5371,17,17,60,17,0,98
5376,17,13,60,17,30,0
5376,17,13,60,41,30,0
5377,17,13,60,17,30,0
5377,17,13,60,41,30,0
5378,17,13,60,17,30,0
5379,17,13,60,17,90,0
5380,17,13,60,17,0,98
5383,17,13,60,17,60,0
5384,17,13,60,17,30,0
5215,17,11,60,17,30,0
5215,17,11,60,41,30,0
5224,17,5,60,17,30,0
5225,17,5,60,17,30,0
5225,17,5,60,47,30,0
5227,17,4,60,44,30,0
5262,17,22,60,62,30,0
5295,17,3,60,17,0,98
5297,17,3,60,17,30,0
5297,17,3,60,50,30,0
5298,17,3,60,17,30,0
5299,17,3,60,35,30,0
5320,17,20,60,35,30,0
5321,17,20,60,38,30,0
5322,17,20,60,17,0,0
5323,17,20,60,17,30,0
5323,17,20,60,47,30,0
5324,17,20,60,17,0,98
5325,17,20,60,17,30,0
5325,17,20,60,89,30,0
5327,17,20,60,17,30,0
5330,17,20,60,17,0,0
5331,17,20,60,17,30,0
5332,17,20,60,44,30,0
5363,17,19,60,17,30,0
5363,17,19,60,35,30,0
5376,17,13,60,44,30,0
5377,17,13,60,44,30,0
5378,17,13,60,35,30,0
5381,17,13,60,17,30,0
5381,17,13,60,62,30,0
5382,17,13,60,17,0,60
5384,17,13,60,68,30,0
5220,20,11,60,20,0,0
5228,20,4,60,47,30,0
5229,20,4,60,20,30,0
5230,20,4,60,20,30,0
5230,20,4,60,68,30,0
5240,20,12,60,47,0,0
5241,20,12,60,20,0,60
5242,20,12,60,20,30,0
5243,20,12,60,20,30,0
5243,20,12,60,35,30,0
5244,20,12,60,20,0,98
5245,20,12,60,20,30,0
5247,20,12,60,20,30,0
5249,20,12,60,20,0,60
5250,20,12,60,47,30,0
5263,20,22,60,20,30,0
5263,20,22,60,44,30,0
5267,20,22,60,20,30,0
5267,20,22,60,41,30,0
5275,20,15,60,20,30,0
5276,20,15,60,20,30,0
5276,20,15,60,44,30,0
5277,20,15,60,20,30,0
5278,20,15,60,20,30,0
5279,20,15,60,20,30,0
5279,20,15,60,50,30,0
5281,20,15,60,20,0,98
5289,20,14,60,20,30,0
5289,20,14,60,44,30,0
5289,20,14,60,47,30,0
5291,20,14,60,47,30,0
5292,20,14,60,20,0,90
5293,20,18,60,86,30,0
5294,20,18,60,65,30,0
5302,20,16,60,20,30,0
5302,20,16,60,74,30,0
5303,20,16,60,20,0,60
5304,20,16,60,20,0,90
5305,20,16,60,20,30,0
5305,20,16,60,47,30,0
5306,20,16,60,20,30,0
5310,20,6,60,20,30,0
5335,20,20,60,20,30,0
5335,20,20,60,59,30,0
5336,20,20,60,47,30,0
5339,20,20,60,20,0,60
5340,20,20,60,50,30,0
5342,20,20,60,20,30,0
5342,20,20,60,68,30,0
5342,20,20,60,71,30,0
5343,20,20,60,20,30,0
5347,20,20,60,20,30,0
5348,20,20,60,20,0,0
5348,20,20,60,50,0,0
5365,20,19,60,20,30,0
5365,20,19,60,44,30,0
5366,20,19,60,20,60,0
5372,20,17,60,47,30,0
5373,20,17,60,20,30,0
5385,20,13,60,20,30,0
5386,20,13,60,20,90,0
5387,20,13,60,20,30,0
5389,20,13,60,32,0,0
5393,20,13,60,65,30,0
5394,20,13,60,53,30,0
5394,20,13,60,62,30,0
5395,20,13,60,20,0,98
5397,20,13,60,20,0,98
5398,20,13,60,20,30,0
5398,20,13,60,47,30,0
5399,20,13,60,20,0,90
5414,20,2,60,20,30,0
5219,20,11,60,20,30,0
5219,20,11,60,53,30,0
5219,20,11,60,62,30,0
5220,20,11,60,41,0,0
5221,20,11,60,20,30,0
5221,20,11,60,35,30,0
5228,20,4,60,20,30,0
5228,20,4,60,50,30,0
5229,20,4,60,71,30,0
5240,20,12,60,20,0,0
5242,20,12,60,53,30,0
5245,20,12,60,65,30,0
5246,20,12,60,20,0,98
5247,20,12,60,41,30,0
5248,20,12,60,20,0,98
5250,20,12,60,20,30,0
5250,20,12,60,44,30,0
5263,20,22,60,41,30,0
5264,20,22,60,20,30,0
5264,20,22,60,44,30,0
5265,20,22,60,20,30,0
5265,20,22,60,68,30,0
5266,20,22,60,20,0,60
5277,20,15,60,47,30,0
5279,20,15,60,47,30,0
5280,20,15,60,20,30,0
5290,20,14,60,20,0,90
5291,20,14,60,20,30,0
5291,20,14,60,50,30,0
5293,20,18,60,20,30,0
5293,20,18,60,83,30,0
5294,20,18,60,20,30,0
5294,20,18,60,68,30,0
5300,20,3,60,20,30,0
5306,20,16,60,47,30,0
5307,20,16,60,20,0,60
5310,20,6,60,65,30,0
5334,20,20,60,20,0,0
5334,20,20,60,53,0,0
5336,20,20,60,20,30,0
5336,20,20,60,50,30,0
5337,20,20,60,20,60,0
5338,20,20,60,20,0,0
5338,20,20,60,44,0,0
5340,20,20,60,20,30,0
5340,20,20,60,47,30,0
5341,20,20,60,20,30,0
5341,20,20,60,74,30,0
5341,20,20,60,83,30,0
5344,20,20,60,20,90,0
5345,20,20,60,20,30,0
5345,20,20,60,44,30,0
5346,20,20,60,20,0,0
5346,20,20,60,44,0,0
5347,20,20,60,50,30,0
5364,20,19,60,20,30,0
5364,20,19,60,38,30,0
5365,20,19,60,41,30,0
5366,20,19,60,35,60,0
5366,20,19,60,41,60,0
5366,20,19,60,65,60,0
5372,20,17,60,20,30,0
5388,20,13,60,20,90,0
5389,20,13,60,20,0,0
5390,20,13,60,20,0,60
5391,20,13,60,20,0,98
5392,20,13,60,20,30,0
5392,20,13,60,35,30,0
5393,20,13,60,20,30,0
5393,20,13,60,62,30,0
5394,20,13,60,20,30,0
5396,20,13,60,20,90,0
5414,20,2,60,41,30,0
5223,23,11,60,23,30,0
5226,23,5,60,23,0,98
5231,23,4,60,50,30,0
5232,23,4,60,41,30,0
5232,23,4,60,44,30,0
5234,23,4,60,23,30,0
5235,23,4,60,23,30,0
5235,23,4,60,65,30,0
5235,23,4,60,71,30,0
5235,23,4,60,86,30,0
5236,23,4,60,23,0,0
5236,23,4,60,74,0,0
5236,23,4,60,80,0,0
5252,23,12,60,41,30,0
5252,23,12,60,44,30,0
5253,23,12,60,23,30,0
5256,23,12,60,23,30,0
5257,23,12,60,23,30,0
5259,23,12,60,23,30,0
5260,23,12,60,53,30,0
5268,23,22,60,23,30,0
5268,23,22,60,41,30,0
5269,23,22,60,41,30,0
5270,23,22,60,23,30,0
5270,23,22,60,38,30,0
5271,23,22,60,23,30,0
5271,23,22,60,47,30,0
5272,23,22,60,23,30,0
5274,23,22,60,23,0,98
5283,23,15,60,50,30,0
5284,23,15,60,23,30,0
5285,23,15,60,23,0,98
5286,23,15,60,23,30,0
5287,23,15,60,35,30,0
5288,23,15,60,23,30,0
5301,23,3,60,23,30,0
5301,23,3,60,47,30,0
5349,23,20,60,23,30,0
5350,23,20,60,83,30,0
5351,23,20,60,23,30,0
5351,23,20,60,44,30,0
5352,23,20,60,23,30,0
5352,23,20,60,44,30,0
5352,23,20,60,47,30,0
5353,23,20,60,23,30,0
5353,23,20,60,53,30,0
5354,23,20,60,68,30,0
5355,23,20,60,23,30,0
5355,23,20,60,41,30,0
5356,23,20,60,23,30,0
5356,23,20,60,59,30,0
5357,23,20,60,23,30,0
5358,23,20,60,74,0,0
5359,23,20,60,23,90,0
5401,23,13,60,23,0,90
5402,23,13,60,23,30,0
5402,23,13,60,47,30,0
5403,23,13,60,83,30,0
5404,23,13,60,23,30,0
5405,23,13,60,23,30,0
5406,23,13,60,44,30,0
5407,23,13,60,23,30,0
5408,23,13,60,23,30,0
5409,23,13,60,23,0,90
5410,23,13,60,23,30,0
5411,23,13,60,23,30,0
5411,23,13,60,41,30,0
5416,23,2,60,23,0,60
5417,23,11,60,23,30,0
5417,23,11,60,47,30,0
5418,23,11,60,53,30,0
5419,23,11,60,23,30,0
5420,23,5,60,23,0,90
5428,23,12,60,23,30,0
5429,23,12,60,23,0,0
5430,23,12,60,50,30,0
5432,23,12,60,23,30,0
5432,23,12,60,47,30,0
5433,23,12,60,53,0,60
5433,23,12,60,62,0,60
5434,23,12,60,53,30,0
5435,23,12,60,23,30,0
5435,23,12,60,62,30,0
5436,23,12,60,23,30,0
5436,23,12,60,56,30,0
5443,23,22,60,23,30,0
5443,23,22,60,62,30,0
5458,23,18,60,23,30,0
5459,23,18,60,23,30,0
5459,23,18,60,62,30,0
5461,23,18,60,23,0,60
5462,23,18,60,23,0,98
5465,23,16,60,23,30,0
5465,23,16,60,86,30,0
5466,23,16,60,23,30,0
5466,23,16,60,53,30,0
5466,23,16,60,62,30,0
5467,23,16,60,23,30,0
5468,23,16,60,23,60,0
5469,23,16,60,23,30,0
5469,23,16,60,53,30,0
5470,23,16,60,23,30,0
5470,23,16,60,86,30,0
5471,23,16,60,50,30,0
5472,23,16,60,23,0,98
5475,23,20,60,74,30,0
5477,23,20,60,74,0,0
5478,23,20,60,23,0,0
5478,23,20,60,65,0,0
5479,23,20,60,23,0,0
5481,23,20,60,23,30,0
5481,23,20,60,86,30,0
5491,23,19,60,74,30,0
5495,23,17,60,23,0,98
5222,23,11,60,23,30,0
5222,23,11,60,62,30,0
5223,23,11,60,89,30,0
5231,23,4,60,23,30,0
5232,23,4,60,23,30,0
5233,23,4,60,23,60,0
5235,23,4,60,68,30,0
5236,23,4,60,83,0,0
5251,23,12,60,23,90,0
5252,23,12,60,23,30,0
5254,23,12,60,23,30,0
5255,23,12,60,23,30,0
5256,23,12,60,62,30,0
5257,23,12,60,59,30,0
5258,23,12,60,23,30,0
5258,23,12,60,41,30,0
5259,23,12,60,50,30,0
5260,23,12,60,23,30,0
5268,23,22,60,44,30,0
5269,23,22,60,23,30,0
5271,23,22,60,50,30,0
5272,23,22,60,41,30,0
5273,23,22,60,23,0,60
5282,23,15,60,23,0,60
5283,23,15,60,23,30,0
5283,23,15,60,47,30,0
5284,23,15,60,44,30,0
5287,23,15,60,23,30,0
5288,23,15,60,41,30,0
5308,23,16,60,23,0,0
5308,23,16,60,74,0,0
5349,23,20,60,35,30,0
5350,23,20,60,23,30,0
5351,23,20,60,41,30,0
5354,23,20,60,23,30,0
5354,23,20,60,47,30,0
5354,23,20,60,62,30,0
5355,23,20,60,44,30,0
5358,23,20,60,23,0,0
5359,23,20,60,65,90,0
5374,23,17,60,23,30,0
5374,23,17,60,62,30,0
5400,23,13,60,23,30,0
5400,23,13,60,47,30,0
5403,23,13,60,23,30,0
5404,23,13,60,44,30,0
5405,23,13,60,44,30,0
5406,23,13,60,23,30,0
5408,23,13,60,74,30,0
5408,23,13,60,83,30,0
5410,23,13,60,38,30,0
5411,23,13,60,44,30,0
5412,23,13,60,23,0,90
5413,23,13,60,23,30,0
5415,23,2,60,23,30,0
5415,23,2,60,53,30,0
5418,23,11,60,23,30,0
5419,23,11,60,68,30,0
5427,23,12,60,23,30,0
5429,23,12,60,74,0,0
5430,23,12,60,23,30,0
5431,23,12,60,23,30,0
5431,23,12,60,53,30,0
5431,23,12,60,62,30,0
5432,23,12,60,50,30,0
5433,23,12,60,23,0,60
5434,23,12,60,23,30,0
5435,23,12,60,65,30,0
5443,23,22,60,65,30,0
5457,23,14,60,23,0,60
5458,23,18,60,74,30,0
5459,23,18,60,65,30,0
5460,23,18,60,23,0,90
5463,23,3,60,23,30,0
5463,23,3,60,47,30,0
5467,23,16,60,68,30,0
5470,23,16,60,83,30,0
5471,23,16,60,23,30,0
5471,23,16,60,47,30,0
5474,23,6,60,23,90,0
5475,23,20,60,23,30,0
5475,23,20,60,83,30,0
5476,23,20,60,23,30,0
5477,23,20,60,23,0,0
5480,23,20,60,23,0,0
5491,23,19,60,23,30,0
5491,23,19,60,71,30,0
5498,23,13,60,23,30,0
5498,23,13,60,65,30,0
5499,23,13,60,23,30,0
5500,23,13,60,23,0,90
5421,26,4,60,86,0,0
5424,26,4,60,26,30,0
5424,26,4,60,50,30,0
5425,26,4,60,26,30,0
5425,26,4,60,65,30,0
5441,26,12,60,26,0,90
5444,26,22,60,26,30,0
5444,26,22,60,50,30,0
5445,26,22,60,26,30,0
5447,26,15,60,47,30,0
5448,26,15,60,26,30,0
5448,26,15,60,56,30,0
5450,26,15,60,68,30,0
5453,26,15,60,26,30,0
5453,26,15,60,65,30,0
5454,26,15,60,62,30,0
5455,26,15,60,26,30,0
5456,26,15,60,26,30,0
5473,26,16,60,71,30,0
5482,26,20,60,26,0,0
5482,26,20,60,74,0,0
5482,26,20,60,83,0,0
5483,26,20,60,26,30,0
5484,26,20,60,26,30,0
5485,26,20,60,47,30,0
5486,26,20,60,26,0,0
5487,26,20,60,53,30,0
5488,26,20,60,26,98,0
5489,26,20,60,86,30,0
5490,26,20,60,26,0,0
5490,26,20,60,83,0,0
5492,26,19,60,26,30,0
5492,26,19,60,56,30,0
5493,26,19,60,26,30,0
5493,26,19,60,47,30,0
5493,26,19,60,50,30,0
5494,26,19,60,26,0,98
5496,26,17,60,26,30,0
5497,26,17,60,26,0,0
5497,26,17,60,65,0,0
5497,26,17,60,74,0,0
5501,26,13,60,26,30,0
5503,26,13,60,26,30,0
5505,26,13,60,26,30,0
5505,26,13,60,50,30,0
5507,26,13,60,26,30,0
5508,26,13,60,26,30,0
5508,26,13,60,50,30,0
5509,26,13,60,26,60,0
5511,26,2,60,26,30,0
5512,26,2,60,26,30,0
5513,26,2,60,26,30,0
5514,26,11,60,80,30,0
5515,26,11,60,26,30,0
5515,26,11,60,71,30,0
5516,26,11,60,26,30,0
5516,26,11,60,74,30,0
5517,26,11,60,26,0,98
5519,26,11,60,26,30,0
5520,26,11,60,26,30,0
5526,26,4,60,26,0,98
5534,26,12,60,26,30,0
5537,26,22,60,26,30,0
5567,26,18,60,86,30,0
5568,26,18,60,26,30,0
5577,26,3,60,26,0,98
5578,26,3,60,26,30,0
5578,26,3,60,71,30,0
5578,26,3,60,74,30,0
5578,26,3,60,80,30,0
5579,26,3,60,26,30,0
5584,26,16,60,26,30,0
5585,26,16,60,86,0,60
5587,26,16,60,26,30,0
5599,26,20,60,26,30,0
5599,26,20,60,80,30,0
5600,26,20,60,26,30,0
5600,26,20,60,74,30,0
5630,26,13,60,80,30,0
5632,26,13,60,26,60,0
5633,26,13,60,26,30,0
5633,26,13,60,71,30,0
5655,26,2,60,26,30,0
5655,26,2,60,71,30,0
5656,26,2,60,26,0,60
6682,26,9,60,26,0,0
6682,26,9,60,89,0,0
6689,26,9,60,89,0,0
5421,26,4,60,26,0,0
5422,26,4,60,26,30,0
5422,26,4,60,65,30,0
5422,26,4,60,68,30,0
5423,26,4,60,26,30,0
5424,26,4,60,47,30,0
5426,26,22,60,26,30,0
5426,26,22,60,83,30,0
5437,26,12,60,26,0,60
5438,26,12,60,26,0,60
5439,26,12,60,26,30,0
5439,26,12,60,89,30,0
5440,26,12,60,26,30,0
5440,26,12,60,71,30,0
5440,26,12,60,74,30,0
5442,26,12,60,26,0,98
5445,26,22,60,62,30,0
5446,26,22,60,26,0,60
5447,26,15,60,26,30,0
5447,26,15,60,50,30,0
5449,26,15,60,26,30,0
5450,26,15,60,26,30,0
5450,26,15,60,65,30,0
5451,26,15,60,26,30,0
5451,26,15,60,62,30,0
5452,26,15,60,26,0,0
5452,26,15,60,50,0,0
5453,26,15,60,68,30,0
5454,26,15,60,26,30,0
5455,26,15,60,47,30,0
5456,26,15,60,56,30,0
5464,26,3,60,26,30,0
5473,26,16,60,26,30,0
5473,26,16,60,74,30,0
5482,26,20,60,86,0,0
5483,26,20,60,68,30,0
5484,26,20,60,53,30,0
5484,26,20,60,62,30,0
5485,26,20,60,26,30,0
5486,26,20,60,86,0,0
5487,26,20,60,26,30,0
5489,26,20,60,26,30,0
5489,26,20,60,83,30,0
5496,26,17,60,65,30,0
5497,26,17,60,68,0,0
5501,26,13,60,53,30,0
5502,26,13,60,26,30,0
5502,26,13,60,65,30,0
5503,26,13,60,47,30,0
5504,26,13,60,26,30,0
5504,26,13,60,47,30,0
5504,26,13,60,50,30,0
5506,26,13,60,26,60,0
5507,26,13,60,47,30,0
5510,26,13,60,26,30,0
5510,26,13,60,47,30,0
5512,26,2,60,47,30,0
5514,26,11,60,26,30,0
5518,26,11,60,26,0,60
5520,26,11,60,71,30,0
5533,26,12,60,26,30,0
5537,26,22,60,71,30,0
5538,26,22,60,26,30,0
5539,26,22,60,26,30,0
5567,26,18,60,26,30,0
5567,26,18,60,83,30,0
5568,26,18,60,71,30,0
5576,26,3,60,26,0,98
5579,26,3,60,71,30,0
5582,26,16,60,26,30,0
5583,26,16,60,26,0,98
5585,26,16,60,26,0,60
5585,26,16,60,89,0,60
5586,26,16,60,26,30,0
5597,26,6,60,26,0,60
5601,26,20,60,26,98,0
5620,26,17,60,26,0,0
5621,26,17,60,26,0,98
5628,26,13,60,26,30,0
5628,26,13,60,83,30,0
5629,26,13,60,26,0,90
5630,26,13,60,26,30,0
5631,26,13,60,26,0,98
5653,26,2,60,26,30,0
5653,26,2,60,74,30,0
5654,26,2,60,26,30,0
5655,26,2,60,74,30,0
6689,26,9,60,26,0,0
5521,29,11,60,29,30,0
5521,29,11,60,86,30,0
5522,29,11,60,29,30,0
5522,29,11,60,74,30,0
5522,29,11,60,83,30,0
5524,29,11,60,80,30,0
5529,29,4,60,71,30,0
5529,29,4,60,74,30,0
5530,29,4,60,29,30,0
5531,29,4,60,29,30,0
5535,29,12,60,29,0,60
5540,29,22,60,29,30,0
5540,29,22,60,83,30,0
5540,29,22,60,86,30,0
5541,29,22,60,80,30,0
5542,29,22,60,29,0,60
5543,29,22,60,29,0,0
5546,29,15,60,29,30,0
5547,29,15,60,29,30,0
5548,29,15,60,29,60,0
5549,29,15,60,29,30,0
5549,29,15,60,77,30,0
5550,29,15,60,29,30,0
5550,29,15,60,77,30,0
5551,29,15,60,74,30,0
5552,29,15,60,71,30,0
5552,29,15,60,74,30,0
5553,29,15,60,29,0,60
5564,29,14,60,29,0,98
5565,29,14,60,29,30,0
5566,29,14,60,29,30,0
5566,29,14,60,71,30,0
5570,29,18,60,29,30,0
5570,29,18,60,86,30,0
5571,29,18,60,29,30,0
5571,29,18,60,83,30,0
5571,29,18,60,86,30,0
5574,29,18,60,89,30,0
5581,29,3,60,29,30,0
5588,29,16,60,29,30,0
5589,29,16,60,29,30,0
5590,29,16,60,89,30,0
5591,29,16,60,89,30,0
5593,29,16,60,29,30,0
5595,29,16,60,74,30,0
5598,29,21,60,29,30,0
5602,29,20,60,29,30,0
5602,29,20,60,83,30,0
5603,29,20,60,29,30,0
5603,29,20,60,86,30,0
5604,29,20,60,29,30,0
5605,29,20,60,29,30,0
5607,29,20,60,29,0,0
5609,29,20,60,83,30,0
5610,29,20,60,29,30,0
5610,29,20,60,83,30,0
5612,29,20,60,29,30,0
5612,29,20,60,83,30,0
5612,29,20,60,86,30,0
5619,29,19,60,29,30,0
5619,29,19,60,83,30,0
5623,29,17,60,29,30,0
5624,29,17,60,29,0,98
5635,29,13,60,29,30,0
5639,29,13,60,29,0,60
5642,29,13,60,29,60,0
5643,29,13,60,29,30,0
5643,29,13,60,89,30,0
5657,29,2,60,29,30,0
5657,29,2,60,86,30,0
5521,29,11,60,83,30,0
5523,29,11,60,29,0,98
5524,29,11,60,29,30,0
5527,29,4,60,29,0,60
5528,29,4,60,29,0,60
5529,29,4,60,29,30,0
5531,29,4,60,71,30,0
5531,29,4,60,74,30,0
5536,29,12,60,29,30,0
5536,29,12,60,74,30,0
5541,29,22,60,29,30,0
5544,29,22,60,29,30,0
5547,29,15,60,71,30,0
5551,29,15,60,29,30,0
5551,29,15,60,71,30,0
5552,29,15,60,29,30,0
5554,29,15,60,29,30,0
5554,29,15,60,89,30,0
5565,29,14,60,71,30,0
5566,29,14,60,74,30,0
5569,29,18,60,29,30,0
5570,29,18,60,83,30,0
5572,29,18,60,29,30,0
5573,29,18,60,29,30,0
5574,29,18,60,29,30,0
5575,29,18,60,29,90,0
5580,29,3,60,29,30,0
5589,29,16,60,71,30,0
5590,29,16,60,29,30,0
5591,29,16,60,29,30,0
5592,29,16,60,29,30,0
5592,29,16,60,71,30,0
5594,29,16,60,29,30,0
5595,29,16,60,29,30,0
5602,29,20,60,86,30,0
5603,29,20,60,83,30,0
5605,29,20,60,80,30,0
5606,29,20,60,29,0,60
5608,29,20,60,29,30,0
5609,29,20,60,29,30,0
5609,29,20,60,86,30,0
5611,29,20,60,29,0,60
5618,29,19,60,29,90,0
5622,29,17,60,29,30,0
5622,29,17,60,80,30,0
5625,29,17,60,29,30,0
5634,29,13,60,29,30,0
5635,29,13,60,89,30,0
5636,29,13,60,29,30,0
5637,29,13,60,29,30,0
5637,29,13,60,83,30,0
5638,29,13,60,29,60,0
5640,29,13,60,29,0,90
5641,29,13,60,29,0,98
5525,32,11,60,32,30,0
5532,32,22,60,32,30,0
5558,32,15,60,32,30,0
5558,32,15,60,89,30,0
5559,32,15,60,74,30,0
5561,32,15,60,32,0,90
5563,32,15,60,32,0,98
5596,32,16,60,32,30,0
5596,32,16,60,89,30,0
5614,32,20,60,32,0,0
5616,32,20,60,74,30,0
5617,32,20,60,83,30,0
5617,32,20,60,89,30,0
5627,32,17,60,32,30,0
5644,32,13,60,32,0,0
5645,32,13,60,32,0,60
5646,32,13,60,32,0,60
5647,32,13,60,32,0,0
5647,32,13,60,50,0,0
5648,32,13,60,32,30,0
5648,32,13,60,74,30,0
5649,32,13,60,83,30,0
5651,32,13,60,32,30,0
5658,32,11,60,32,30,0
5659,32,11,60,32,0,98
5661,32,11,60,32,30,0
5665,32,4,60,83,0,0
5667,32,4,60,83,30,0
5668,32,4,60,32,0,98
5669,32,4,60,32,30,0
5669,32,4,60,86,30,0
5696,32,22,60,83,30,0
5696,32,22,60,86,30,0
5697,32,22,60,89,30,0
